DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2011,82230,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2012,91557,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2013,101866,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2014,116262,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2015,166323,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2016,129509,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2017,111801,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2018,105633,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2019,109167,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2020,103565,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2021,118511,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,AT,2022,201622,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2011,147377,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2012,129477,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2013,120078,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2014,123158,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2015,146626,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2016,123702,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2017,126703,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2018,137860,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2019,150006,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2020,118683,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2021,139743,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BE,2022,208356,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2012,14103,bp,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2013,18570,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2014,26615,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2015,25223,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2016,21241,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2017,25597,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2018,29559,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2019,37929,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2020,37364,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2021,39461,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,BG,2022,40619,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2011,148799,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2012,149051,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2013,160157,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2014,156282,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2015,153627,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2016,149305,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2017,143377,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2018,144857,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2019,145129,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2020,138778,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2021,144907,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CH,2022,167079,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2011,23037,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2012,17476,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2013,13149,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2014,9212,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2015,15183,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2016,17391,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2017,21306,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2018,23442,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2019,26170,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2020,25861,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2021,24001,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CY,2022,31052,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2011,27114,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2012,34337,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2013,30124,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2014,29897,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2015,29602,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2016,64083,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2017,51847,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2018,65910,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2019,105888,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2020,63095,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2021,69360,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,CZ,2022,347429,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2011,489422,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2012,592175,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2013,692713,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2014,866757,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2015,1549937,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2016,1046171,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2017,866541,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2018,825736,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2019,804821,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2020,642399,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2021,775946,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DE,2022,1943445,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2011,52833,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2012,54409,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2013,60312,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2014,68388,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2015,78492,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2016,74383,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2017,68579,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2018,64669,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2019,61384,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2020,57230,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2021,63489,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,DK,2022,121183,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2011,3709,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2012,2639,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2013,4109,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2014,3904,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2015,15413,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2016,14822,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2017,17616,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2018,17547,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2019,18259,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2020,16209,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2021,19524,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EE,2022,49414,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2011,60089,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2012,58200,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2013,57946,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2014,59013,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2015,64446,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2016,116867,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2017,112247,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2018,119489,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2019,129459,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2020,84221,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2021,57120,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EL,2022,96662,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2011,371331,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2012,304053,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2013,280772,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2014,305454,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2015,342114,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2016,414746,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2017,532132,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2018,643684,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2019,750480,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2020,467918,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2021,887960,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2022,1258894,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2013,2901445,bep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2014,3151967,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2015,4051135,bep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2016,3738024,bep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2017,3731511,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2018,3903785,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2019,4175393,bep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2020,3210557,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2021,4053211,bep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,EU27_2020,2022,6898752,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2011,29481,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2012,31278,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2013,31941,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2014,31507,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2015,28746,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2016,34905,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2017,31797,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2018,31106,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2019,32758,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2020,32898,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2021,36364,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2022,49998,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2011,319816,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2012,327431,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2013,338752,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2014,340383,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2015,364221,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2016,377709,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2017,369621,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2018,387160,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2019,385596,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2020,283250,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2021,336398,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2022,431017,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,GE,2022,179778,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2011,8534,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2012,8959,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2013,10378,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2014,10638,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2015,11706,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2016,13985,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2017,15553,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2018,26029,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2019,37726,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2020,33414,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2021,35912,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2022,57972,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2011,28018,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2012,33702,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2013,38968,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2014,54581,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2015,58344,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2016,53618,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2017,68070,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2018,82937,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2019,88581,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2020,75470,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2021,80471,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2022,94148,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2011,57292,b,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2012,61324,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2013,65539,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2014,73519,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2015,80792,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2016,93378,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2017,84743,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2018,105699,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2019,96321,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2020,81918,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2021,83770,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2022,157537,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2011,4073,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2012,4960,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2013,6406,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2014,5368,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2015,5635,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2016,8710,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2017,12116,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2018,11830,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2019,9872,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2020,8544,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2021,8996,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2022,14878,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2011,385793,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2012,350772,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2013,307454,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2014,277631,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2015,280078,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2016,300823,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2017,343440,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2018,332324,,
